company_id,fiscal_year,sales,expenses,operating_profit,opm_percentage,other_income,interest,depreciation,profit_before_tax,tax_percentage,net_profit,eps,dividend_payout,net_margin,operating_margin
POWERGRID,2013.0,13081,2244,10837.0,83.0,966,2599,3428,5776,25.0,4313,5.0,31.0,0.3297148536044645,0.8284534821496827
POWERGRID,2014.0,15555,2588,12967.0,83.0,725,3254,4079,6359,28.0,4548,5.0,30.0,0.29238187078109934,0.8336226293796207
POWERGRID,2015.0,17540,2613,14927.0,85.0,731,4081,5173,6404,21.0,5046,5.0,21.0,0.2876852907639681,0.8510262257696694
POWERGRID,2016.0,20652,2468,18184.0,88.0,656,5086,6182,7572,21.0,5959,6.0,20.0,0.28854348247143136,0.8804958357544064
POWERGRID,2017.0,25697,3247,22450.0,87.0,933,6204,7722,9457,21.0,7451,8.0,31.0,0.2899560259952524,0.8736428376853329
POWERGRID,2018.0,29954,3993,25961.0,87.0,4065,7324,9231,13471,39.0,8204,9.0,33.0,0.27388662616011217,0.8666955999198771
POWERGRID,2019.0,35059,8140,26920.0,77.0,1505,8737,10541,9147,-10.0,10034,11.0,43.0,0.2862032573661542,0.7678484839841411
POWERGRID,2020.0,37744,4858,32886.0,87.0,2820,9509,11607,14590,24.0,11059,12.0,47.0,0.2930002119542179,0.8712908011869436
POWERGRID,2021.0,39640,4734,34906.0,88.0,769,8135,12039,15501,22.0,12036,13.0,52.0,0.3036326942482341,0.8805751765893037
POWERGRID,2022.0,41622,5796,35826.0,86.0,4692,8036,12872,19610,14.0,16824,18.0,61.0,0.40420931238287444,0.8607467204843592
POWERGRID,2023.0,45603,6028,39576.0,87.0,1093,9634,13333,17702,13.0,15420,17.0,67.0,0.33813564897046244,0.8678376422603776
POWERGRID,2024.0,45843,6017,39826.0,87.0,556,8773,13095,18514,16.0,15573,17.0,67.0,0.33970289902493295,0.8687476823070044
POWERGRID,,45812,6577,39235.0,86.0,1886,8854,13045,19221,,15712,17.0,,0.34296690823365056,0.8564349951977648
RECLTD,2013.0,13634,365,13270.0,97.0,4,8083,4,5186,26.0,3833,15.0,21.0,0.28113539680211236,0.9733020390200968
RECLTD,2014.0,17223,572,16650.0,97.0,6,10035,5,6617,28.0,4741,18.0,20.0,0.2752714393543517,0.9667305347500436
RECLTD,2015.0,20544,1149,19395.0,94.0,6,11840,8,7552,29.0,5344,20.0,20.0,0.2601246105919003,0.944071261682243
RECLTD,2016.0,24125,1680,22445.0,93.0,4,14282,20,8147,30.0,5691,22.0,30.0,0.23589637305699482,0.9303626943005181
RECLTD,2017.0,24338,1888,22450.0,92.0,24,13462,40,8972,30.0,6313,24.0,30.0,0.25938861040348427,0.922425836141014
RECLTD,2018.0,22658,3379,19279.0,85.0,18,13333,7,5958,25.0,4451,17.0,41.0,0.196442757524936,0.8508694500838556
RECLTD,2019.0,25408,1702,23705.0,93.0,33,15639,8,8090,29.0,5741,22.0,38.0,0.22595245591939547,0.9329738664987406
RECLTD,2020.0,29942,3981,25961.0,87.0,72,18991,12,7030,29.0,4972,19.0,44.0,0.16605437178545188,0.8670429497027586
RECLTD,2021.0,35557,3292,32265.0,91.0,15,21489,11,10780,22.0,8378,32.0,30.0,0.23562167786933655,0.9074162612143881
RECLTD,2022.0,39276,4838,34438.0,88.0,62,22051,18,12431,19.0,10036,38.0,30.0,0.2555250025460841,0.8768204501476728
RECLTD,2023.0,39486,1858,37628.0,95.0,28,23733,24,13898,20.0,11167,42.0,30.0,0.2828090968951021,0.9529453477181786
RECLTD,2024.0,47517,-366,47883.0,101.0,48,29948,24,17960,21.0,14145,54.0,30.0,0.297682934528695,1.007702506471368
RECLTD,,51490,630,50860.0,99.0,87,32075,24,18848,,14885,57.0,,0.28908525927364537,0.9877646144882501
RELIANCE,2013.0,395957,362802,33155.0,8.0,7757,3463,11232,26217,20.0,20886,15.0,13.0,0.05274815194579209,0.08373383978563329
RELIANCE,2014.0,433521,398586,34935.0,8.0,8865,3836,11201,28763,22.0,22548,16.0,12.0,0.05201132125087366,0.08058433155487277
RELIANCE,2015.0,374372,336923,37449.0,10.0,8528,3316,11547,31114,24.0,23640,17.0,12.0,0.06314574807945039,0.10003151945124102
RELIANCE,2016.0,272583,230802,41781.0,15.0,12212,3691,11565,38737,23.0,29861,22.0,10.0,0.10954828437576812,0.15327808410649232
RELIANCE,2017.0,303954,257647,46307.0,15.0,9222,3849,11646,40034,25.0,29833,22.0,11.0,0.09814972002342459,0.15234871066016567
RELIANCE,2018.0,390823,326508,64315.0,16.0,9869,8052,16706,49426,27.0,36080,27.0,10.0,0.09231800584919515,0.16456298631349742
RELIANCE,2019.0,568337,484087,84250.0,15.0,8406,16495,20934,55227,28.0,39837,29.0,10.0,0.0700939759332931,0.14823951282425743
RELIANCE,2020.0,596679,507413,89266.0,15.0,8570,22027,22203,53606,26.0,39880,29.0,10.0,0.06683660728800578,0.1496047288408005
RELIANCE,2021.0,466307,385517,80790.0,17.0,22432,21189,26572,55461,3.0,53739,39.0,9.0,0.11524382005845935,0.17325495864312568
RELIANCE,2022.0,694673,586092,108581.0,16.0,19600,14584,29782,83815,19.0,67845,45.0,9.0,0.0976646566082171,0.15630519683361813
RELIANCE,2023.0,876396,734078,142318.0,16.0,12020,19571,40303,94464,22.0,74088,49.0,9.0,0.0845371270521545,0.16239006111392568
RELIANCE,2024.0,899041,736543,162498.0,18.0,16179,23118,50832,104727,25.0,79020,51.0,10.0,0.08789365557299389,0.18074592816122959
RELIANCE,,939838,775710,164128.0,17.0,17607,23875,53226,104634,,79941,51.0,,0.08505827600075758,0.17463435187766402
SBILIFE,2013.0,14870,14443,427.0,3.0,292,4,25,690,9.0,630,6.0,8.0,0.04236718224613315,0.028715534633490247
SBILIFE,2014.0,17258,16747,511.0,3.0,344,5,35,816,11.0,728,7.0,14.0,0.04218333526480473,0.029609456483949474
SBILIFE,2015.0,23399,22505,794.0,3.0,183,4,34,939,13.0,815,8.0,15.0,0.03483054831403051,0.033933074062994145
SBILIFE,2016.0,19324,18404,920.0,5.0,129,5,37,1007,16.0,844,8.0,14.0,0.04367625750362244,0.047609190643759056
SBILIFE,2017.0,30548,29479,1068.0,4.0,139,5,48,1154,17.0,955,10.0,16.0,0.031262275762734056,0.03496137226659683
SBILIFE,2018.0,34068,32736,1332.0,4.0,156,6,59,1422,19.0,1150,12.0,17.0,0.033756017377010686,0.039098274040154986
SBILIFE,2019.0,44604,43130,1474.0,3.0,266,8,92,1642,19.0,1327,13.0,15.0,0.029750695004932295,0.03304636355483813
SBILIFE,2020.0,43798,42447,1351.0,3.0,529,0,89,1790,21.0,1422,14.0,0.0,0.03246723594684689,0.030846157358783505
SBILIFE,2021.0,81913,81040,872.0,1.0,867,0,99,1640,11.0,1456,15.0,17.0,0.017774956356133947,0.010645440894607694
SBILIFE,2022.0,82983,82254,730.0,1.0,1032,0,75,1687,11.0,1506,15.0,13.0,0.018148295434004556,0.00879698251449092
SBILIFE,2023.0,80636,80514,122.0,0.0,1862,10,68,1906,10.0,1721,17.0,15.0,0.021342824544868296,0.0015129718736048416
SBILIFE,2024.0,131988,131742,246.0,0.0,1917,9,76,2078,9.0,1894,19.0,14.0,0.014349789374791647,0.0018638058005273207
SBILIFE,,130073,129065,1007.0,1.0,1636,0,0,2643,,2411,24.0,,0.018535745312247737,0.007741806524028815
SBIN,2013.0,167976,66283,-5124.0,-3.0,32584,106818,1577,25882,29.0,18555,26.0,16.0,0.11046220888698385,-0.030504357765395056
SBIN,2014.0,189062,82198,-14614.0,-8.0,37882,121479,1942,21326,32.0,14807,19.0,16.0,0.07831822365150057,-0.07729739450550613
SBIN,2015.0,207974,96675,-21879.0,-11.0,49315,133179,1581,25855,32.0,17832,23.0,15.0,0.08574148691663382,-0.10520065008126016
SBIN,2016.0,220633,109985,-32399.0,-15.0,52828,143047,2252,18177,30.0,13019,16.0,17.0,0.05900749207960731,-0.14684566678602023
SBIN,2017.0,230447,145666,-64334.0,-28.0,68193,149115,2915,945,99.0,-97,0.0,859.0,-0.0004209210794672962,-0.2791704817159694
SBIN,2018.0,228970,169065,-86697.0,-38.0,77557,146603,3105,-12245,-66.0,-3749,-5.0,0.0,-0.01637332401624667,-0.3786391230292178
SBIN,2019.0,253322,166104,-68649.0,-27.0,77365,155867,3496,5220,41.0,3351,3.0,0.0,0.013228223367887511,-0.27099501819818256
SBIN,2020.0,269852,172909,-64181.0,-24.0,98159,161124,3662,30317,40.0,21140,22.0,0.0,0.07833923780442613,-0.2378377777448379
SBIN,2021.0,278115,192821,-70715.0,-25.0,107222,156010,3711,32796,26.0,23888,25.0,16.0,0.08589252647286194,-0.25426532189921436
SBIN,2022.0,289973,197349,-63570.0,-22.0,117000,156194,3691,49739,27.0,37183,40.0,18.0,0.12822917995813404,-0.21922730736999652
SBIN,2023.0,350845,204303,-43439.0,-12.0,122534,189981,3696,75399,25.0,57750,62.0,18.0,0.16460260228876,-0.12381250979777395
SBIN,2024.0,439189,239750,-60297.0,-14.0,155386,259736,3849,91240,25.0,69543,75.0,18.0,0.1583441297482405,-0.1372916899102664
SBIN,,469625,244759,-59190.0,-13.0,157189,284056,0,97999,,74461,80.0,,0.15855416555762578,-0.1260367314346553
SHREECEM,2013.0,5418,3857,1561.0,29.0,187,193,436,1119,10.0,1004,288.0,7.0,0.18530823181985973,0.28811369509043927
SHREECEM,2014.0,5715,4325,1390.0,24.0,104,129,550,815,3.0,787,226.0,10.0,0.13770778652668417,0.2432195975503062
SHREECEM,2015.0,6259,4916,1344.0,21.0,102,121,925,401,-6.0,426,122.0,20.0,0.06806199073334399,0.2147307876657613
SHREECEM,2016.0,5514,4107,1407.0,26.0,673,76,828,1176,3.0,1143,328.0,7.0,0.20729053318824808,0.25516866158868334
SHREECEM,2017.0,8594,6081,2513.0,29.0,362,129,1215,1531,13.0,1339,384.0,36.0,0.15580637654177332,0.2924133116127531
SHREECEM,2018.0,9833,7360,2473.0,25.0,389,135,899,1827,24.0,1384,397.0,13.0,0.14075053391640394,0.2515000508491813
SHREECEM,2019.0,12555,9758,2797.0,22.0,69,248,1472,1146,11.0,1015,289.0,21.0,0.08084428514536042,0.22277976901632815
SHREECEM,2020.0,12868,9098,3771.0,29.0,263,291,1808,1934,20.0,1544,426.0,26.0,0.11998756605533105,0.2930525334162263
SHREECEM,2021.0,13560,9468,4091.0,30.0,426,251,1262,3004,24.0,2337,646.0,9.0,0.17234513274336283,0.3016961651917404
SHREECEM,2022.0,15010,11300,3710.0,25.0,544,263,1146,2892,19.0,1269,352.0,14.0,0.08454363757495004,0.24716855429713525
SHREECEM,2023.0,17852,14893,2960.0,17.0,459,263,1661,1495,15.0,2369,664.0,28.0,0.13270221823885278,0.16580775263275824
SHREECEM,2024.0,20521,16003,4518.0,22.0,597,258,1897,2959,19.0,1733,480.0,16.0,0.08445007553238146,0.2201647093221578
SHREECEM,,19802,15576,4226.0,21.0,618,229,2566,2049,,1733,480.0,,0.08751641248358752,0.2134127865872134
SHRIRAMFIN,2013.0,7009,1738,2179.0,31.0,7,3092,23,2163,32.0,1463,12.0,11.0,0.20873163076045084,0.31088600370951636
SHRIRAMFIN,2014.0,8476,2244,1999.0,24.0,4,4233,33,1970,31.0,1358,11.0,12.0,0.16021708352996697,0.23584237848041528
SHRIRAMFIN,2015.0,9177,2781,1691.0,18.0,2,4706,43,1650,38.0,1028,8.0,22.0,0.11201917838073444,0.18426501035196688
SHRIRAMFIN,2016.0,10359,3447,1824.0,18.0,3,5088,38,1789,34.0,1184,9.0,19.0,0.11429674679023072,0.17607877208224731
SHRIRAMFIN,2017.0,10903,3712,1972.0,18.0,1,5219,35,1938,35.0,1266,10.0,7.0,0.11611483078051912,0.1808676511052004
SHRIRAMFIN,2018.0,13502,3288,3805.0,28.0,127,6409,37,3896,35.0,2549,20.0,10.0,0.18878684639312696,0.2818101022070804
SHRIRAMFIN,2019.0,15536,4171,3801.0,24.0,20,7564,43,3778,32.0,2576,20.0,11.0,0.16580844490216273,0.24465756951596293
SHRIRAMFIN,2020.0,16561,4683,3565.0,22.0,14,8313,141,3439,27.0,2512,20.0,5.0,0.15168166173540246,0.21526477869693858
SHRIRAMFIN,2021.0,17422,4932,3402.0,20.0,14,9089,137,3278,24.0,2499,18.0,18.0,0.1434393295832855,0.19527034783606934
SHRIRAMFIN,2022.0,19255,5816,3666.0,19.0,18,9773,135,3549,24.0,2721,20.0,20.0,0.14131394443001818,0.1903921059465074
SHRIRAMFIN,2023.0,30492,8706,8799.0,29.0,16,12987,601,8214,27.0,6020,32.0,22.0,0.19742883379247014,0.28856749311294766
SHRIRAMFIN,2024.0,36388,10278,10523.0,29.0,25,15588,588,9960,26.0,7399,39.0,23.0,0.20333626470264923,0.289188743541827
SHRIRAMFIN,,39864,11228,11416.0,29.0,1800,17220,628,12588,,9454,50.0,,0.23715633152719245,0.28637367047963075
SIEMENS,2011.0,11955,10784,1171.0,10.0,299,26,154,1290,33.0,868,,24.0,0.0726056043496445,0.09795064826432455
SIEMENS,2014.0,10678,10559,119.0,1.0,985,31,229,844,28.0,603,17.0,35.0,0.056471249297621276,0.011144409065368047
SIEMENS,2015.0,10563,9565,998.0,9.0,943,30,224,1688,30.0,1174,33.0,30.0,0.11114266780270757,0.09448073463978036
SIEMENS,2016.0,10837,9815,1021.0,9.0,3156,11,228,3938,26.0,2914,82.0,41.0,0.26889360524130296,0.09421426594075852
SIEMENS,2017.0,11065,10008,1056.0,10.0,818,8,198,1669,32.0,1137,32.0,22.0,0.10275643922277451,0.09543605964753728
SIEMENS,2018.0,12795,11468,1327.0,10.0,280,8,198,1402,36.0,901,25.0,28.0,0.07041813208284486,0.10371238765142633
SIEMENS,2019.0,13084,11594,1490.0,11.0,398,12,199,1678,34.0,1099,31.0,23.0,0.08399571996331397,0.1138795475389789
SIEMENS,2020.0,9946,8944,1003.0,10.0,315,30,252,1036,26.0,769,22.0,32.0,0.07731751457872511,0.10084456062738789
SIEMENS,2021.0,13198,11746,1452.0,11.0,321,24,297,1452,25.0,1089,31.0,26.0,0.0825125018942264,0.11001666919230187
SIEMENS,2022.0,16138,14278,1860.0,12.0,487,36,317,1993,23.0,1543,43.0,23.0,0.09561283926137068,0.11525591770975338
SIEMENS,2023.0,19554,17067,2487.0,13.0,496,23,321,2640,26.0,1962,55.0,18.0,0.1003375268487266,0.12718625345197915
SIEMENS,2024.0,22240,19136,3104.0,14.0,925,60,330,3639,25.0,2718,76.0,16.0,0.12221223021582733,0.13956834532374102
SUNPHARMA,2013.0,11131,6346,4784.0,43.0,-90,43,336,4315,20.0,3469,14.0,9.0,0.3116521426646303,0.42979067469230076
SUNPHARMA,2014.0,16080,9078,7003.0,44.0,-1968,44,409,4581,15.0,3879,15.0,10.0,0.2412313432835821,0.4355099502487562
SUNPHARMA,2015.0,27392,19498,7894.0,29.0,283,579,1195,6403,14.0,5476,22.0,14.0,0.1999123831775701,0.2881863317757009
SUNPHARMA,2016.0,28487,20313,8174.0,29.0,-42,523,1038,6571,14.0,5658,19.0,5.0,0.19861691297784956,0.28693790149892934
SUNPHARMA,2017.0,31578,21476,10102.0,32.0,610,400,1265,9048,13.0,7846,29.0,12.0,0.2484641205902844,0.3199062638545823
SUNPHARMA,2018.0,26489,20858,5631.0,21.0,-135,518,1500,3479,26.0,2542,9.0,23.0,0.09596436256559326,0.21257880629695344
SUNPHARMA,2019.0,29066,22689,6377.0,22.0,-258,555,1753,3810,16.0,3208,11.0,25.0,0.11036950388770385,0.21939723388151106
SUNPHARMA,2020.0,32838,25855,6983.0,21.0,382,303,2053,5010,16.0,4172,16.0,25.0,0.1270479322735855,0.21264997868323285
SUNPHARMA,2021.0,33498,25028,8470.0,25.0,-3449,141,2080,2799,18.0,2272,12.0,62.0,0.06782494477282226,0.25285091647262525
SUNPHARMA,2022.0,38654,28397,10258.0,27.0,-3505,127,2144,4481,24.0,3389,14.0,73.0,0.08767527293423708,0.26538003828840484
SUNPHARMA,2023.0,43886,32235,11650.0,27.0,459,172,2529,9408,9.0,8513,35.0,33.0,0.1939798569019733,0.2654605113247961
SUNPHARMA,2024.0,48497,35479,13018.0,28.0,865,238,2557,11088,13.0,9610,40.0,34.0,0.19815658700538177,0.2684289749881436
SUNPHARMA,,50308,36249,14059.0,27.0,1571,239,2554,12837,,11117,46.0,,0.2209787707720442,0.2794585354218017
TATACONSUM,2013.0,7351,6581,770.0,10.0,56,84,105,637,26.0,445,6.0,36.0,0.060535981499115765,0.10474765338049245
TATACONSUM,2014.0,7738,6986,752.0,10.0,170,87,129,707,26.0,510,7.0,29.0,0.06590850348927371,0.097182734556733
TATACONSUM,2015.0,7993,7201,792.0,10.0,-77,82,133,500,43.0,273,4.0,6.0,0.03415488552483423,0.09908670086325534
TATACONSUM,2016.0,6637,6271,366.0,6.0,38,117,117,170,99.0,-37,0.0,-999.0,-0.0055748078951333435,0.055145397016724426
TATACONSUM,2017.0,6780,5988,791.0,12.0,88,43,126,662,30.0,455,6.0,38.0,0.06710914454277286,0.11666666666666667
TATACONSUM,2018.0,6815,5976,839.0,12.0,73,52,116,753,25.0,556,8.0,30.0,0.08158473954512106,0.12311078503301541
TATACONSUM,2019.0,7252,6466,786.0,11.0,124,78,123,735,36.0,457,6.0,39.0,0.06301709873138445,0.1083838940981798
TATACONSUM,2020.0,9637,8345,1292.0,13.0,-163,69,242,809,34.0,460,5.0,54.0,0.0477326968973747,0.13406661824219154
TATACONSUM,2021.0,11602,10058,1544.0,13.0,91,73,255,1311,24.0,930,9.0,44.0,0.08015859334597483,0.1330805033614894
TATACONSUM,2022.0,12425,10707,1719.0,14.0,88,87,278,1456,26.0,1015,10.0,60.0,0.08169014084507042,0.13835010060362174
TATACONSUM,2023.0,13783,11927,1856.0,13.0,328,130,304,1794,25.0,1320,12.0,65.0,0.09577015163607343,0.13465863745193354
TATACONSUM,2024.0,15206,12922,2284.0,15.0,-81,87,377,1696,23.0,1215,12.0,64.0,0.07990266999868473,0.15020386689464685
TATACONSUM,,16297,13802,2496.0,15.0,-168,268,499,1560,,1170,12.0,,0.07179235442105909,0.15315702276492607
TATAMOTORS,2013.0,188793,164197,24596.0,13.0,213,3560,7601,13647,28.0,9976,35.0,6.0,0.052840942195950064,0.1302802540348424
TATAMOTORS,2014.0,232834,197980,34853.0,15.0,-157,4749,11078,18869,25.0,14050,48.0,5.0,0.06034342063444342,0.1496903373218688
TATAMOTORS,2015.0,263159,223920,39239.0,15.0,714,4861,13389,21703,35.0,14073,48.0,0.0,0.05347717539586334,0.14910757374819025
TATAMOTORS,2016.0,273046,234650,38395.0,14.0,-2670,4889,16711,14126,21.0,11678,40.0,1.0,0.04276935021937695,0.14061733187814507
TATAMOTORS,2017.0,269693,240104,29589.0,11.0,1869,4238,17905,9315,35.0,7557,26.0,0.0,0.028020749518897412,0.10971363735803302
TATAMOTORS,2018.0,291550,260093,31458.0,11.0,5933,4682,21554,11155,39.0,9091,31.0,0.0,0.031181615503344196,0.10789915966386554
TATAMOTORS,2019.0,301938,277274,24664.0,8.0,-26686,5759,23591,-31371,-8.0,-28724,-100.0,0.0,-0.09513211321529585,0.08168564407262419
TATAMOTORS,2020.0,261068,243081,17987.0,7.0,102,7243,21425,-10580,4.0,-11975,-39.0,0.0,-0.045869275437816964,0.06889775843841452
TATAMOTORS,2021.0,249795,217507,32287.0,13.0,-11118,8097,23547,-10474,24.0,-13395,-41.0,0.0,-0.05362397165675854,0.1292539882703817
TATAMOTORS,2022.0,278454,253734,24720.0,9.0,2424,9312,24836,-7003,60.0,-11309,-34.0,0.0,-0.040613530421541796,0.08877588398801957
TATAMOTORS,2023.0,345967,314151,31816.0,9.0,6664,10225,24860,3394,21.0,2690,7.0,32.0,0.007775308049611668,0.09196252821800924
TATAMOTORS,2024.0,437928,378389,59538.0,14.0,5673,9986,27270,27955,-14.0,31807,94.0,7.0,0.0726306607478855,0.13595385542828958
TATAMOTORS,,440061,379564,60497.0,14.0,6617,8841,26580,31693,,33816,99.0,,0.07684389209677749,0.13747412290568808
TATAPOWER,2013.0,33177,27583,5595.0,17.0,375,2642,2052,1277,92.0,123,0.0,-319.0,0.0037073876480694457,0.16864092594267113
TATAPOWER,2014.0,35726,28810,6916.0,19.0,229,3440,2730,975,99.0,12,-1.0,-114.0,0.0003358898281363713,0.1935845042825953
TATAPOWER,2015.0,33593,27292,6301.0,19.0,1056,3699,2174,1484,72.0,457,1.0,210.0,0.013604024647992142,0.18756883874616737
TATAPOWER,2016.0,29494,27389,2105.0,7.0,4060,3236,1649,1281,53.0,786,2.0,53.0,0.026649488031464028,0.07137044822675799
TATAPOWER,2017.0,27588,22114,5473.0,20.0,1297,3365,1956,1450,24.0,1100,3.0,39.0,0.03987240829346093,0.19838335508191968
TATAPOWER,2018.0,26840,24545,2295.0,9.0,6586,3761,2346,2773,6.0,2611,9.0,15.0,0.09728017883755588,0.08550670640834575
TATAPOWER,2019.0,29881,26811,3070.0,10.0,7186,4170,2393,3693,29.0,2606,9.0,15.0,0.087212610019745,0.1027408721261002
TATAPOWER,2020.0,29136,22331,6805.0,23.0,2280,4494,2634,1958,33.0,1316,4.0,41.0,0.04516749038989566,0.23355985722130698
TATAPOWER,2021.0,32703,25782,6921.0,21.0,1775,4010,2745,1941,26.0,1439,4.0,44.0,0.04400207931994007,0.2116319603706082
TATAPOWER,2022.0,42816,35785,7031.0,16.0,2486,3859,3122,2535,15.0,2156,5.0,32.0,0.050355007473841557,0.16421431240657697
TATAPOWER,2023.0,55109,47381,7728.0,14.0,5540,4372,3439,5457,30.0,3810,10.0,19.0,0.06913571285996843,0.14023117821045564
TATAPOWER,2024.0,61449,50714,10735.0,17.0,3416,4633,3786,5732,25.0,4280,12.0,17.0,0.06965125551270158,0.17469771680580645
TATAPOWER,,63489,52432,11057.0,17.0,3708,4549,3927,6289,,4403,12.0,,0.06935059616626502,0.17415615303438392
TATASTEEL,2013.0,134712,130746,3965.0,3.0,1445,3968,5575,-4133,78.0,-7272,-6.0,-11.0,-0.053981827899518976,0.029433161114080408
TATASTEEL,2014.0,148614,132430,16184.0,11.0,716,4337,5841,6722,45.0,3665,3.0,27.0,0.02466120284764558,0.10889956531686112
TATASTEEL,2015.0,139504,136095,3409.0,2.0,5994,4848,5944,-1388,99.0,-3939,-3.0,-20.0,-0.02823574951255878,0.024436575295332035
TATASTEEL,2016.0,101965,102590,-625.0,-1.0,10346,4221,5306,193,99.0,-497,0.0,-203.0,-0.004874221546609131,-0.006129554258814299
TATASTEEL,2017.0,112299,99156,13144.0,12.0,-3789,5072,5673,-1391,99.0,-4169,-4.0,-23.0,-0.03712410618082084,0.11704467537555989
TATASTEEL,2018.0,123249,101816,21433.0,17.0,10898,5455,5742,21135,16.0,17743,12.0,9.0,0.14396060008600475,0.1738999910749783
TATASTEEL,2019.0,157669,128351,29318.0,19.0,1524,7660,7342,15841,42.0,9122,9.0,15.0,0.05785538057576315,0.1859465081912107
TATASTEEL,2020.0,139817,122354,17463.0,12.0,-2884,7533,8441,-1395,-99.0,1174,1.0,74.0,0.008396689959017859,0.12489897508886616
TATASTEEL,2021.0,156294,125790,30504.0,20.0,180,7607,9234,13844,41.0,8190,6.0,40.0,0.052401243809743175,0.19517063994779071
TATASTEEL,2022.0,243959,180469,63490.0,26.0,1300,5462,9101,50227,17.0,41749,33.0,16.0,0.17113121467131773,0.2602486483384503
TATASTEEL,2023.0,243353,211053,32300.0,13.0,1569,6299,9335,18235,56.0,8075,7.0,50.0,0.033182249653795105,0.13272899861518042
TATASTEEL,2024.0,229171,206923,22248.0,10.0,-6005,7508,9882,-1147,99.0,-4910,-4.0,-101.0,-0.021425049417247384,0.0970803461170916
TATASTEEL,,221012,195697,25314.0,11.0,371,7394,10269,8022,,2527,2.0,,0.011433768302173637,0.11453676723435832
TCS,2013.0,62989,44950,18040.0,29.0,1178,48,1080,18090,22.0,14076,36.0,31.0,0.22346758957913287,0.2863992125609233
TCS,2014.0,81809,56657,25153.0,31.0,1637,39,1349,25402,24.0,19332,49.0,33.0,0.23630651884267012,0.30746005940666676
TCS,2015.0,94648,70167,24482.0,26.0,3720,104,1799,26298,24.0,20060,51.0,78.0,0.21194320006761896,0.2586636801622855
TCS,2016.0,108646,77969,30677.0,28.0,3084,33,1888,31840,24.0,24338,62.0,35.0,0.22401192864900688,0.282357380851573
TCS,2017.0,117966,85655,32311.0,27.0,4221,32,1987,34513,24.0,26357,67.0,35.0,0.22342878456504417,0.2739009545123171
TCS,2018.0,123104,90588,32516.0,26.0,3642,52,2014,34092,24.0,25880,67.0,37.0,0.2102287496750715,0.26413439043410447
TCS,2019.0,146463,106957,39506.0,27.0,4311,198,2056,41563,24.0,31562,84.0,36.0,0.21549469831971216,0.2697336528679598
TCS,2020.0,156949,114840,42109.0,27.0,4592,924,3529,42248,23.0,32447,86.0,85.0,0.20673594607165385,0.26829734499741953
TCS,2021.0,164177,117631,46546.0,28.0,1916,637,4065,43760,26.0,32562,88.0,43.0,0.19833472410873632,0.28351108864213626
TCS,2022.0,191754,138697,53057.0,28.0,4018,784,4604,51687,26.0,38449,105.0,41.0,0.20051211448001086,0.2766930546429279
TCS,2023.0,225458,166199,59259.0,26.0,3449,779,5022,56907,26.0,42303,115.0,100.0,0.18763139919630265,0.26283831134845514
TCS,2024.0,240893,176597,64296.0,27.0,3464,778,4985,61997,26.0,46099,127.0,58.0,0.1913671215020777,0.2669068839692312
TCS,,252082,184491,67591.0,27.0,4091,795,5109,65778,,49006,135.0,,0.19440499519997462,0.2681310049904396
TECHM,2013.0,6873,5451,1422.0,21.0,-141,103,200,978,24.0,1307,25.0,5.0,0.1901644114651535,0.20689655172413793
TECHM,2014.0,18802,14630,4172.0,22.0,244,80,522,3815,20.0,3062,32.0,15.0,0.16285501542389108,0.22189128816083395
TECHM,2015.0,22621,18428,4193.0,19.0,106,69,611,3618,27.0,2659,27.0,22.0,0.11754564342867248,0.18535873745634587
TECHM,2016.0,26494,22234,4260.0,16.0,453,97,759,3857,22.0,3027,31.0,35.0,0.11425228353589492,0.16079112251830602
TECHM,2017.0,29141,24956,4184.0,14.0,775,129,978,3853,26.0,2851,29.0,28.0,0.09783466593459388,0.14357777701520194
TECHM,2018.0,30773,26063,4710.0,15.0,1417,162,1085,4879,22.0,3786,39.0,33.0,0.12302992883371787,0.15305625060930036
TECHM,2019.0,34742,28471,6271.0,18.0,534,133,1129,5543,23.0,4289,44.0,29.0,0.12345288123884636,0.18050198606873524
TECHM,2020.0,36868,31365,5503.0,15.0,1192,192,1446,5058,23.0,3897,42.0,32.0,0.10570142128675274,0.14926223283063902
TECHM,2021.0,37855,31059,6796.0,18.0,788,174,1458,5953,27.0,4353,46.0,89.0,0.11499141460837406,0.17952714304583278
TECHM,2022.0,44646,36626,8020.0,18.0,1115,163,1520,7452,24.0,5630,57.0,47.0,0.12610312234018725,0.17963535367110156
TECHM,2023.0,53290,45527,7763.0,15.0,965,326,1957,6446,25.0,4857,50.0,91.0,0.0911428035278664,0.14567461062112966
TECHM,2024.0,51996,47489,4506.0,9.0,927,392,1817,3224,26.0,2397,24.0,150.0,0.0460996999769213,0.08666051234710362
TECHM,,52476,46253,6223.0,12.0,1072,295,1852,5148,,3775,38.0,,0.07193764768656148,0.11858754478237671
TITAN,2013.0,10123,9109,1014.0,10.0,99,51,56,1006,28.0,725,8.0,26.0,0.07161908525140769,0.1001679344067964
TITAN,2014.0,10927,9880,1047.0,10.0,117,87,68,1010,27.0,735,8.0,25.0,0.06726457399103139,0.09581769927702022
TITAN,2015.0,11913,10761,1153.0,10.0,67,81,90,1049,22.0,816,9.0,25.0,0.06849660035255603,0.0967850247628641
TITAN,2016.0,11276,10337,939.0,8.0,69,42,98,868,22.0,675,8.0,29.0,0.05986165306846399,0.0832742107130188
